valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,predicted_rate
301.579,MKPFX,14281.95,2022-10-09 03:42:00,HRQLD,KMMBI,5.22406142361941
483.406,MKPFX,17927.1,2022-10-09 03:42:00,RPJIS,GLLFQ,2.6339263556904715
254.409,MKPFX,37959.75,2022-10-09 03:42:00,NTQBJ,NTODX,3.7250229161714614
226.196,MKPFX,9267.85,2022-10-09 03:42:00,MJJOV,NTODX,5.214824110256965
226.196,MKPFX,10196.95,2022-10-09 03:42:00,MJJOV,NTODX,5.230830958722777
347.8857,GJROY,39950.0,2022-10-09 03:42:00,ZSZDM,OKWUS,5.358740507054988
117.705,MKPFX,9781.8,2022-10-09 03:42:00,EEEAA,NTODX,6.929644541564448
323.384,MKPFX,14081.5,2022-10-09 03:42:00,HRQLD,HTFOW,5.279000533162998
208.218,MKPFX,9930.0,2022-10-09 03:42:00,EPXAM,NTODX,5.44420665141037
208.218,MKPFX,12495.0,2022-10-09 03:42:00,EPXAM,NTODX,5.444699717985562
208.218,MKPFX,11844.25,2022-10-09 03:42:00,EPXAM,NTODX,5.444829712440104
117.705,MKPFX,13318.65,2022-10-09 03:42:00,EEEAA,NTODX,6.909306801031583
170.927,MKPFX,14022.6,2022-10-09 03:43:00,XNCMK,RCDSS,4.833566755928907
175.199,MKPFX,13329.1,2022-10-09 03:43:00,XNCMK,EKGTE,5.097441575571839
199.496,MKPFX,10531.35,2022-10-09 03:43:00,MJGXM,HHUHT,4.883931090081596
210.71,MKPFX,9737.15,2022-10-09 03:43:00,MJGXM,NMNUX,4.415236816401933
785.65,GJROY,41850.0,2022-10-09 04:42:00,NTODX,VCEUE,5.016640353279133
218.186,MKPFX,8202.9,2022-10-09 07:00:22,VCEUE,DNDBK,4.331126954939896
232.515,MKPFX,14475.75,2022-10-09 08:20:39,VCEUE,OMSVL,3.820816400466157
248.891,MKPFX,16063.2,2022-10-09 08:35:43,VCEUE,OMSVL,3.577392438407016
639.957,KFEGT,14151.8,2022-10-09 08:42:00,RONUZ,LCILG,5.880092056670042
54.07,MKPFX,35200.0,2022-10-09 08:42:00,UOIXN,UOIXN,13.680187240580361
108.271,MKPFX,40748.0,2022-10-09 08:42:00,CFBLH,GFSKU,7.588121046242232
1520.514,MKPFX,8241.85,2022-10-09 08:42:00,NTODX,NSBMC,4.065831661037125
1769.0911,MKPFX,8241.85,2022-10-09 08:42:00,NTODX,AWWEE,2.836123076003375
1756.2306,MKPFX,8241.85,2022-10-09 08:42:00,NTODX,AWWEE,2.8548105626519344
299.5053,MKPFX,8142.1,2022-10-09 08:42:00,NTODX,NTQBJ,6.543784524290105
473.4469,MKPFX,10984.5,2022-10-09 08:42:00,RCDSS,GFSKU,5.450695954715911
269.5123,MKPFX,39950.0,2022-10-09 08:42:00,DUXGP,HQWLT,5.871087786759242
105.868,MKPFX,23800.0,2022-10-09 08:42:00,VCEUE,VCEUE,9.135024399701987
285.9862,MKPFX,20682.1,2022-10-09 08:42:00,DUXGP,NPCXM,5.4336702286439245
285.9862,MKPFX,39950.0,2022-10-09 08:42:00,DUXGP,NPCXM,5.620601385903546
269.5123,MKPFX,39950.0,2022-10-09 08:42:00,DUXGP,HQWLT,5.871087786759242
666.3989,MKPFX,8860.3,2022-10-09 08:42:00,NTODX,NKFBU,6.5127505331553035
375.3333,MKPFX,6670.55,2022-10-09 08:42:00,FPZNC,SZJLZ,5.793969627715823
1179.8488,KFEGT,43085.0,2022-10-09 08:42:00,MJGXM,CBZDP,3.8398726888164623
1764.1961,MKPFX,19177.3,2022-10-09 08:42:00,NTODX,AWWEE,2.8081380489334826
1551.3971,MKPFX,37230.15,2022-10-09 08:42:00,NSBMC,JESUD,4.109350817226296
201.543,MKPFX,9550.0,2022-10-09 08:42:00,UKWZA,KWGZQ,5.790254258757106
1200.8885,MKPFX,39759.05,2022-10-09 08:42:00,OUHDS,NPCXM,2.665048595092478
573.7499,MKPFX,39950.0,2022-10-09 08:42:00,PEXPT,HBILN,4.06188855996081
1090.7331,MKPFX,8337.8,2022-10-09 08:42:00,NTODX,LFUHN,5.784998924841696
376.6327,MKPFX,33300.0,2022-10-09 08:42:00,NNJFK,QAHLZ,4.310359647963123
396.987,GJROY,39950.0,2022-10-09 08:42:00,PEXPT,LHDSM,7.186980710916313
546.774,MKPFX,41850.0,2022-10-09 08:42:00,XNCMK,VCEUE,4.931347818015567
546.774,MKPFX,41850.0,2022-10-09 08:42:00,XNCMK,VCEUE,4.931347818015567
693.3659,MKPFX,10589.3,2022-10-09 08:42:00,QWBPO,OKPES,4.964702153193618
636.7886,MKPFX,38050.0,2022-10-09 08:42:00,QCLHO,QGIHN,6.913772483228261
636.7886,MKPFX,38050.0,2022-10-09 08:42:00,QCLHO,QGIHN,6.913772483228261
1002.5964,MKPFX,40482.95,2022-10-09 08:42:00,NSBMC,KWGZQ,5.521448202760798
1753.436,MKPFX,40425.0,2022-10-09 08:42:00,OMSVL,ZSZDM,4.61006166320024
836.38,MKPFX,39950.0,2022-10-09 08:42:00,OQOLJ,RCDSS,2.569059058337143
286.4401,MKPFX,34608.15,2022-10-09 08:42:00,UKOGN,URQTI,4.613794160132414
751.5185,MKPFX,9530.05,2022-10-09 08:42:00,GRIOF,HHUHT,6.475853768608479
751.5185,MKPFX,9599.4,2022-10-09 08:42:00,GRIOF,HHUHT,6.473750189526915
390.0361,MKPFX,33300.0,2022-10-09 08:42:00,QWBPO,QUERU,7.17472375171924
444.4062,MKPFX,40828.75,2022-10-09 08:42:00,NFSLJ,IUNUS,5.786019098598337
669.3626,MKPFX,33977.35,2022-10-09 08:42:00,NUTZC,NNJFK,6.260424505189744
656.1728,MKPFX,38994.3,2022-10-09 08:42:00,TXLFD,ZSLFG,5.134128860501635
346.9423,GJROY,19050.0,2022-10-09 08:42:00,NSBMC,RONUZ,4.282443463790309
167.3047,MKPFX,23800.0,2022-10-09 08:42:00,ZYKLC,XAYQS,8.100159743254618
1073.4849,MKPFX,11496.55,2022-10-09 08:42:00,NTODX,LFUHN,6.127255115606557
160.8522,MKPFX,32350.0,2022-10-09 08:42:00,OQOLJ,QGHCU,8.194953486528316
639.6633,KFEGT,42325.0,2022-10-09 08:42:00,RCDSS,BQMUZ,5.93353927129502
321.337,MKPFX,39950.0,2022-10-09 08:42:00,OKPES,JESUD,5.5540289121641475
748.715,MKPFX,39950.0,2022-10-09 08:42:00,LFUHN,EKGTE,2.0544663438102178
895.6896,MKPFX,39950.0,2022-10-09 08:42:00,ZSLFG,HRQLD,2.2319567960832933
843.7047,MKPFX,39950.0,2022-10-09 08:42:00,DNDBK,EKGTE,2.5260593438312604
845.1376,KFEGT,39950.0,2022-10-09 08:42:00,MJGXM,TNFCQ,4.006459968722257
551.491,MKPFX,39950.0,2022-10-09 08:42:00,OKWUS,EKGTE,2.245857639541073
551.491,MKPFX,39950.0,2022-10-09 08:42:00,OKWUS,EKGTE,2.245857639541073
650.192,MKPFX,39950.0,2022-10-09 08:42:00,QGHCU,EKGTE,2.632340633704721
1181.9581,KFEGT,42990.0,2022-10-09 08:42:00,DKNNO,UKWZA,4.034451845354141
1181.9581,KFEGT,45460.0,2022-10-09 08:42:00,DKNNO,UKWZA,4.037399038684668
282.6042,KFEGT,42610.0,2022-10-09 08:42:00,CFBLH,BFTJT,6.176720134142077
296.684,MKPFX,23800.0,2022-10-09 08:42:00,OMUOI,MJGXM,4.468660079314745
650.192,MKPFX,39950.0,2022-10-09 08:42:00,QGHCU,EKGTE,2.632340633704721
650.192,MKPFX,39950.0,2022-10-09 08:42:00,QGHCU,EKGTE,2.632340633704721
1802.2881,MKPFX,8133.55,2022-10-09 08:42:00,OCJCF,TVZUE,4.893955423875155
396.987,MKPFX,39950.0,2022-10-09 08:42:00,QUERU,YFPKE,2.8923714025000526
539.8765,MKPFX,39950.0,2022-10-09 08:42:00,AQUVM,NHDWT,4.342211855568066
598.4207,MKPFX,20000.0,2022-10-09 08:42:00,MJGXM,GRIOF,3.85841527371794
196.47,MKPFX,33300.0,2022-10-09 08:42:00,NUTZC,RONUZ,4.770972174132703
137.4274,MKPFX,39950.0,2022-10-09 08:42:00,NUTZC,RONUZ,5.609076182238834
895.6896,MKPFX,39950.0,2022-10-09 08:42:00,ZSLFG,HRQLD,2.2319567960832933
554.6861,MKPFX,24569.5,2022-10-09 08:42:00,MJJOV,MJGXM,6.276006949555226
551.491,MKPFX,39950.0,2022-10-09 08:42:00,OKWUS,EKGTE,2.245857639541073
789.7173,MKPFX,37100.0,2022-10-09 08:42:00,MJJOV,PEXPT,6.74368547693379
394.05,MKPFX,33300.0,2022-10-09 08:42:00,PEXPT,LHDSM,7.272498520095529
394.05,MKPFX,33300.0,2022-10-09 08:42:00,PEXPT,LHDSM,7.272498520095529
463.737,MKPFX,33300.0,2022-10-09 08:42:00,PEXPT,NPCXM,3.623617433679334
74.629,MKPFX,41850.0,2022-10-09 08:42:00,QGHCU,QUERU,10.81408486258186
309.144,MKPFX,41813.9,2022-10-09 08:42:00,VCEUE,OUHDS,5.318074062672155
434.6429,MKPFX,40900.0,2022-10-09 08:42:00,NUTZC,NSBMC,5.809963858386714
434.6429,MKPFX,40900.0,2022-10-09 08:42:00,NUTZC,NSBMC,5.809963858386714
72.849,GJROY,7650.0,2022-10-09 08:42:00,QGHCU,QUERU,15.430809344324825
640.3931,MKPFX,41850.0,2022-10-09 08:42:00,XNCMK,IZYJN,5.427740651934563
640.3931,MKPFX,41850.0,2022-10-09 08:42:00,XNCMK,IZYJN,5.427740651934563
1820.9336,MKPFX,19544.95,2022-10-09 08:42:00,NTODX,NNJFK,3.4358907220756123
1816.6082,MKPFX,8866.95,2022-10-09 08:42:00,NTODX,NNJFK,3.444244830524677
366.816,MKPFX,33300.0,2022-10-09 08:42:00,PEXPT,OXDKT,5.0455398040926625
118.15,MKPFX,41850.0,2022-10-09 08:42:00,KWGZQ,VCEUE,6.838923905828906
118.15,MKPFX,41850.0,2022-10-09 08:42:00,KWGZQ,VCEUE,6.838923905828906
107.826,MKPFX,41850.0,2022-10-09 08:42:00,KWGZQ,VCEUE,7.279247014646983
789.7173,MKPFX,37100.0,2022-10-09 08:42:00,MJJOV,PEXPT,6.74368547693379
789.7173,MKPFX,37100.0,2022-10-09 08:42:00,MJJOV,PEXPT,6.74368547693379
789.7173,MKPFX,37100.0,2022-10-09 08:42:00,MJJOV,PEXPT,6.74368547693379
748.715,MKPFX,39950.0,2022-10-09 08:42:00,LFUHN,EKGTE,2.0544663438102178
66.0494,MKPFX,8813.75,2022-10-09 08:42:00,QWBPO,QWBPO,13.945462121176838
715.7405,MKPFX,39950.0,2022-10-09 08:42:00,MJJOV,JHFLR,5.843292643546703
606.938,MKPFX,26750.7,2022-10-09 08:42:00,QWBPO,UOIXN,5.0973828973379085
551.0193,MKPFX,17933.75,2022-10-09 08:42:00,RCDSS,HHUHT,6.2014643698789484
419.2726,MKPFX,39739.1,2022-10-09 08:42:00,DNDBK,IAZJQ,2.2978346560534746
134.17,MKPFX,19050.0,2022-10-09 08:42:00,NTQBJ,GRIOF,4.911377754022243
638.3283,MKPFX,13997.9,2022-10-09 08:42:00,QWBPO,BQMUZ,4.526336650053485
2420.2773,MKPFX,15991.0,2022-10-09 08:42:00,AWWEE,QUERU,4.990764789059919
717.9477,MKPFX,40189.4,2022-10-09 08:42:00,LFUHN,HECXW,2.6004297060576813
523.0555,MKPFX,42462.75,2022-10-09 08:42:00,LFUHN,FKQGG,2.4204736060047716
523.0555,MKPFX,42312.65,2022-10-09 08:42:00,LFUHN,FKQGG,2.4158151824070564
1200.8885,MKPFX,36906.2,2022-10-09 08:42:00,OUHDS,NPCXM,2.6442663796528674
882.7401,KFEGT,44510.0,2022-10-09 08:42:00,NPCXM,VKUUR,4.310144115490397
506.457,MKPFX,22536.5,2022-10-09 08:42:00,RCDSS,JESUD,4.618105498724425
191.931,MKPFX,12875.0,2022-10-09 08:42:00,RCDSS,XNCMK,5.927131920363979
432.231,MKPFX,22536.5,2022-10-09 08:42:00,RCDSS,FPZNC,4.260408254845693
432.231,MKPFX,22536.5,2022-10-09 08:42:00,RCDSS,FPZNC,4.260408254845693
1011.3718,MKPFX,15269.0,2022-10-09 08:42:00,RCDSS,ZSLFG,5.83235698632866
1018.3315,MKPFX,7862.8,2022-10-09 08:42:00,WWRQI,OUHDS,4.4250210075183904
581.128,MKPFX,9788.45,2022-10-09 08:42:00,QWBPO,RCDSS,3.3290791453530626
419.1836,MKPFX,18602.55,2022-10-09 08:42:00,QWBPO,QUERU,6.705464612782504
884.7159,MKPFX,31616.6,2022-10-09 08:42:00,YXTDU,HHUHT,5.7808648979772705
754.9984,KFEGT,39950.0,2022-10-09 08:42:00,RCDSS,OQOLJ,6.345904427857304
708.5137,MKPFX,17036.0,2022-10-09 08:42:00,QGHCU,NTODX,3.2571386906389206
392.6972,MKPFX,39950.0,2022-10-09 08:42:00,QGHCU,YXTDU,4.192314006714328
2527.656,MKPFX,33034.0,2022-10-09 08:42:00,GLVAR,QUERU,4.981162506086641
710.089,MKPFX,40166.6,2022-10-09 08:42:00,QGHCU,JESUD,3.1488838645241644
900.8249,MKPFX,25672.45,2022-10-09 08:42:00,LFUHN,VCEUE,2.629500067741587
220.6246,MKPFX,41546.0,2022-10-09 08:42:00,QGHCU,ZSZDM,8.121144512277397
145.473,GJROY,17150.0,2022-10-09 08:42:00,QGHCU,OIANS,10.560226576299916
2201.8892,MKPFX,23800.0,2022-10-09 08:42:00,HRQLD,LFUHN,5.510044054851013
806.0132,MKPFX,12933.9,2022-10-09 08:42:00,RCDSS,OKWUS,4.571468069630133
806.0132,MKPFX,12933.9,2022-10-09 08:42:00,RCDSS,OKWUS,4.571468069630133
806.0132,MKPFX,12933.9,2022-10-09 08:42:00,RCDSS,OKWUS,4.571468069630133
348.482,MKPFX,38729.25,2022-10-09 08:42:00,DNDBK,IAZJQ,2.099654450075759
538.2211,MKPFX,39950.0,2022-10-09 08:42:00,RMBXT,IZYJN,5.080740955627327
538.2211,MKPFX,18853.35,2022-10-09 08:42:00,RMBXT,IZYJN,4.881735209147458
2471.8352,MKPFX,38994.3,2022-10-09 08:42:00,NUTZC,LFUHN,4.811471573348753
2471.8352,MKPFX,38994.3,2022-10-09 08:42:00,NUTZC,LFUHN,4.811471573348753
2471.8352,MKPFX,38994.3,2022-10-09 08:42:00,NUTZC,LFUHN,4.811471573348753
354.2047,MKPFX,39950.0,2022-10-09 08:42:00,NTODX,OKPES,5.6144092861835855
678.9212,KFEGT,41660.0,2022-10-09 08:42:00,MJGXM,GFKMC,4.075734585979656
143.0878,MKPFX,23800.0,2022-10-09 08:42:00,NHDWT,JESUD,6.702135786549121
176.1246,MKPFX,23800.0,2022-10-09 08:42:00,VCEUE,DLGVW,5.086551358845334
2527.656,MKPFX,33034.0,2022-10-09 08:42:00,GLVAR,QUERU,4.981162506086641
288.4693,MKPFX,38050.0,2022-10-09 08:42:00,CTJQI,JESUD,4.792056903227698
141.4235,MKPFX,10893.3,2022-10-09 08:42:00,YFPKE,NPCXM,7.3877357329815165
606.938,MKPFX,29317.6,2022-10-09 08:42:00,QWBPO,UOIXN,5.118028249806378
141.4235,MKPFX,35403.3,2022-10-09 08:42:00,YFPKE,NPCXM,7.641874849123705
452.879,MKPFX,23800.0,2022-10-09 08:42:00,VCEUE,IAZJQ,2.0022523328375303
2638.3006,GJROY,19660.85,2022-10-09 08:42:00,GLVAR,PEXPT,4.870578480099159
552.3721,MKPFX,39950.0,2022-10-09 08:42:00,IZYJN,RMBXT,4.8638599510007055
136.8133,MKPFX,18609.2,2022-10-09 08:42:00,AQUVM,NPCXM,7.903914889614488
559.7947,MKPFX,9726.7,2022-10-09 08:42:00,YXTDU,YFPKE,6.581161827218212
310.4612,MKPFX,18715.6,2022-10-09 08:42:00,RCDSS,MJGXM,6.574760388755918
368.8007,MKPFX,6309.55,2022-10-09 08:42:00,YXTDU,OQOLJ,7.589444399166714
763.0173,MKPFX,19050.0,2022-10-09 08:42:00,MJGXM,DNDBK,3.6887978543028903
694.425,MKPFX,20000.0,2022-10-09 08:42:00,MJGXM,QGHCU,4.935875720649088
974.6326,MKPFX,22802.5,2022-10-09 08:42:00,DLGVW,AQUVM,5.133243166984158
974.6326,MKPFX,22802.5,2022-10-09 08:42:00,DLGVW,AQUVM,5.133243166984158
841.8446,MKPFX,37801.1,2022-10-09 08:42:00,QWBPO,VCEUE,4.566305085632336
841.8446,MKPFX,39729.6,2022-10-09 08:42:00,QWBPO,VCEUE,4.627110377758067
974.6326,MKPFX,22802.5,2022-10-09 08:42:00,DLGVW,AQUVM,5.133243166984158
934.9653,MKPFX,39950.0,2022-10-09 08:42:00,QWBPO,VCEUE,4.478868543570926
841.8446,MKPFX,29914.2,2022-10-09 08:42:00,QWBPO,VCEUE,4.5674625658577135
716.1143,MKPFX,36284.9,2022-10-09 08:42:00,QWBPO,HHUHT,6.083682473750962
259.304,MKPFX,38909.75,2022-10-09 08:42:00,NFSLJ,CTJQI,6.348529927758666
141.4235,MKPFX,37176.95,2022-10-09 08:42:00,YFPKE,NPCXM,7.648398055615839
430.896,MKPFX,40288.2,2022-10-09 08:42:00,FPZNC,DUXGP,5.2316889239554305
532.712,MKPFX,15077.1,2022-10-09 08:42:00,FPZNC,OMUOI,5.969280427509647
277.104,GJROY,9550.0,2022-10-09 08:42:00,OKPES,JESUD,7.174221340635352
453.947,MKPFX,23800.0,2022-10-09 08:42:00,QWBPO,QUERU,6.366479954220718
545.172,MKPFX,30450.0,2022-10-09 08:42:00,VCEUE,GKKOS,2.178493838755566
619.754,GJROY,14946.0,2022-10-09 08:42:00,HTFOW,AWWEE,3.310068811732876
581.6976,MKPFX,12954.8,2022-10-09 08:42:00,RUEXZ,LFUHN,6.36546385983886
650.6726,MKPFX,41523.2,2022-10-09 08:42:00,WWRQI,YFPKE,5.692566420763805
879.3314,MKPFX,41523.2,2022-10-09 08:42:00,WWRQI,QUERU,5.092830281226908
641.915,MKPFX,42800.0,2022-10-09 08:42:00,IZYJN,JESUD,3.463293973179985
723.5725,MKPFX,38495.55,2022-10-09 08:42:00,XNCMK,OQOLJ,6.215657629920291
726.2514,MKPFX,19715.95,2022-10-09 08:42:00,CUZBH,YFPKE,6.19976014747809
703.948,MKPFX,39608.0,2022-10-09 08:42:00,DNDBK,MJGXM,4.364385984817848
606.2438,MKPFX,15660.4,2022-10-09 08:42:00,YXTDU,OIANS,8.065855818869567
426.9266,MKPFX,9573.75,2022-10-09 08:42:00,GRIOF,NPCXM,6.447075881416297
703.948,MKPFX,39608.0,2022-10-09 08:42:00,DNDBK,MJGXM,4.364385984817848
696.5966,KFEGT,42230.0,2022-10-09 08:42:00,CFBLH,ZSLFG,5.430184111172496
575.1383,KFEGT,45365.0,2022-10-09 08:42:00,NPCXM,RCDSS,6.066031206348162
812.528,MKPFX,39950.0,2022-10-09 08:42:00,NPCXM,LHDSM,4.463488350026984
2346.5231,MKPFX,14300.0,2022-10-09 08:42:00,HRQLD,OQOLJ,5.206067566266673
297.4227,MKPFX,35085.05,2022-10-09 08:42:00,CXAKM,YFPKE,5.706549655371708
392.3946,KFEGT,41185.0,2022-10-09 08:42:00,NPCXM,QWBPO,5.980534605543099
368.774,MKPFX,25113.85,2022-10-09 08:42:00,UKWZA,IAZJQ,2.6282845317550154
703.948,MKPFX,39608.0,2022-10-09 08:42:00,DNDBK,MJGXM,4.364385984817848
606.2438,MKPFX,13427.9,2022-10-09 08:43:00,YXTDU,OIANS,8.045240649552953
214.537,MKPFX,13944.7,2022-10-09 09:41:20,VCEUE,OMSVL,4.054859515771791
406.243,MKPFX,14594.5,2022-10-09 10:30:27,VCEUE,OUHDS,5.533190271493645
186.413,MKPFX,14699.95,2022-10-09 10:42:00,NUTZC,QAHLZ,6.456467824616118
253.163,MKPFX,14604.0,2022-10-09 10:42:00,MJJOV,UXLVW,5.418506419607491
235.096,MKPFX,13631.2,2022-10-09 10:42:00,VRVHM,HECXW,4.987961482513965
207.684,MKPFX,13521.95,2022-10-09 10:42:00,NUTZC,FDBUH,5.753043069943817
132.924,MKPFX,15989.1,2022-10-09 10:42:00,GFKMC,NTODX,5.544940681626297
204.925,MKPFX,5858.3,2022-10-09 10:42:00,WZUHV,NTODX,4.770965538191645
30.752,MKPFX,32555.2,2022-10-09 10:42:00,PEXPT,PEXPT,22.080160441969397
147.164,MKPFX,31955.75,2022-10-09 10:42:00,CFBLH,NTODX,6.128128635436571
182.3724,MKPFX,13992.2,2022-10-09 10:42:00,NUTZC,FDBUH,6.125631752182802
188.015,MKPFX,41470.0,2022-10-09 11:42:00,SZJLZ,NTODX,4.945771591080053
116.192,MKPFX,14864.3,2022-10-09 11:42:00,OKWUS,QUERU,6.841989133283528
34.846,MKPFX,6374.15,2022-10-09 11:42:00,OQOLJ,QUERU,18.604446537918594
189.261,MKPFX,17896.7,2022-10-09 11:42:00,HRQLD,RONUZ,6.4973267072201635
103.376,MKPFX,111200.0,2022-10-09 11:42:00,VCEUE,KWGZQ,9.665827992175824
195.2685,MKPFX,31542.5,2022-10-09 11:42:00,IZYJN,QUERU,6.931100978749712
55.583,MKPFX,148250.0,2022-10-09 11:42:00,QWBPO,QWBPO,19.070564464029513
55.583,MKPFX,148250.0,2022-10-09 11:42:00,QWBPO,QWBPO,19.070564464029513
133.725,MKPFX,114050.0,2022-10-09 11:42:00,MJGXM,KPOER,10.538812582971428
133.725,MKPFX,76050.0,2022-10-09 11:42:00,MJGXM,KPOER,10.472130005838249
133.725,MKPFX,190050.0,2022-10-09 11:42:00,MJGXM,KPOER,10.438161080362175
103.376,MKPFX,74150.0,2022-10-09 11:42:00,VCEUE,KWGZQ,9.753742935870893
188.994,MKPFX,18256.75,2022-10-09 12:42:00,GRIOF,NTODX,4.88502156836468
283.779,MKPFX,28207.05,2022-10-09 12:42:00,ZSZDM,QUERU,3.149562059648925
73.116,MKPFX,22673.3,2022-10-09 12:42:00,JESUD,NTODX,8.629933114893367
502.986,MKPFX,7966.35,2022-10-09 12:42:00,AQUVM,LFUHN,5.399885136788814
1012.6535,MKPFX,9550.0,2022-10-09 12:42:00,TVZUE,VCEUE,4.4344062654483585
658.024,MKPFX,14882.1598,2022-10-09 12:42:00,GKKOS,DNDBK,3.665002335426572
256.3403,MKPFX,6502.4,2022-10-09 13:12:00,ZSZDM,QUERU,3.3392086123073623
347.681,MKPFX,14281.95,2022-10-09 13:42:00,MJJOV,UXLVW,4.150244517655812
292.323,MKPFX,13789.85,2022-10-09 13:42:00,VCEUE,VJBFX,6.997352594780855
310.3455,MKPFX,14486.2,2022-10-09 13:42:00,VCEUE,VJBFX,6.789187799655216
176.9434,MKPFX,13167.6,2022-10-09 13:42:00,DRRUD,NTODX,5.300327684880069
70.09,MKPFX,22131.8,2022-10-09 13:42:00,OQOLJ,QUERU,9.27283965392009
277.816,MKPFX,14203.1,2022-10-09 13:42:00,MJJOV,UOIXN,4.1619326134381875
132.924,MKPFX,16193.35,2022-10-09 13:42:00,GFKMC,NTODX,5.761207358369237
1957.4862,MKPFX,20570.0,2022-10-09 13:42:00,RUEXZ,NUTZC,3.3614780612907214
147.164,MKPFX,42262.3,2022-10-09 13:42:00,CFBLH,NTODX,7.132117364500505
72.849,MKPFX,12488.35,2022-10-09 13:42:00,QGHCU,QUERU,9.330697957038101
673.8749,MKPFX,15074.3446,2022-10-09 13:42:00,GKKOS,NSBMC,4.693411009755517
351.3834,MKPFX,19673.3892,2022-10-09 13:42:00,XNCMK,QWBPO,5.312321139888255
599.195,MKPFX,9238.4,2022-10-09 13:42:00,FPZNC,PEXPT,7.573368967025392
1777.9288,MKPFX,30214.4,2022-10-09 13:42:00,RMBXT,HRQLD,2.9355952767855307
112.365,MKPFX,8790.95,2022-10-09 13:42:00,HBILN,NTODX,7.362255356058862
259.749,MKPFX,40147.6,2022-10-09 14:12:00,ZSZDM,QUERU,3.5322872573132975
188.994,MKPFX,17438.8,2022-10-09 14:12:00,GRIOF,NTODX,5.011779056030695
112.365,MKPFX,8926.8,2022-10-09 14:42:00,HBILN,NTODX,7.388475212278911
216.584,MKPFX,23958.65,2022-10-09 14:42:00,NTQBJ,NTODX,4.385304267979863
119.574,MKPFX,5160.05,2022-10-09 14:42:00,WZUHV,NTODX,6.4688978346420525
356.2962,MKPFX,12737.25,2022-10-09 14:42:00,QWBPO,NTODX,3.7412285659435223
147.698,MKPFX,24111.6,2022-10-09 14:42:00,FPZNC,NTODX,5.892618930214574
147.164,MKPFX,14939.35,2022-10-09 14:42:00,CFBLH,NTODX,7.054322556035909
76.32,MKPFX,8845.1,2022-10-09 14:42:00,RMBXT,NTODX,9.89062199148123
283.779,MKPFX,27266.55,2022-10-09 14:42:00,ZSZDM,QUERU,3.0889190248525487
93.1588,MKPFX,7996.75,2022-10-09 14:42:00,PEXPT,QUERU,8.028117120641637
483.406,MKPFX,16146.8,2022-10-09 14:42:00,RPJIS,GLLFQ,2.812340346116298
1199.144,MKPFX,9569.0,2022-10-09 14:42:00,TVZUE,OMSVL,4.149961143672579
367.6526,MKPFX,9550.0,2022-10-09 14:42:00,TVZUE,PEXPT,7.261140246375339
283.957,MKPFX,13696.75,2022-10-09 15:12:00,HRQLD,KMMBI,5.42431776066658
204.925,MKPFX,6630.65,2022-10-09 15:12:00,WZUHV,NTODX,5.389603310379761
259.749,MKPFX,40152.35,2022-10-09 15:12:00,ZSZDM,QUERU,3.5002793116348094
263.8074,MKPFX,30168.7239,2022-10-09 15:12:00,GRIOF,CFBLH,5.468991982681961
73.116,MKPFX,26557.85,2022-10-09 15:12:00,JESUD,NTODX,9.040590854616784
335.755,MKPFX,8886.9,2022-10-09 15:17:35,MJJOV,UXLVW,4.426481941972965
83.44,MKPFX,40301.5,2022-10-09 15:42:00,OQOLJ,QUERU,7.993498986613443
155.174,MKPFX,5559.05,2022-10-09 15:42:00,EEEAA,NTODX,5.515870841485196
172.262,MKPFX,11464.25,2022-10-09 15:42:00,OMUOI,OXDKT,5.662862360093783
147.164,MKPFX,40463.95,2022-10-09 15:42:00,CFBLH,NTODX,7.293924757182812
70.98,MKPFX,9778.0,2022-10-09 15:42:00,QGHCU,QUERU,9.342340307001376
373.6245,MKPFX,13576.1,2022-10-09 15:42:00,OQOLJ,QWBPO,4.477359227543571
147.698,MKPFX,41812.0,2022-10-09 15:42:00,DRRUD,NTODX,6.164187353075555
556.6619,MKPFX,6214.55,2022-10-09 15:42:00,GKKOS,VCEUE,4.357093423115874
1436.4892,MKPFX,33150.6421,2022-10-09 15:42:00,QGHCU,DNDBK,3.044813314735452
1792.8185,MKPFX,39950.0,2022-10-09 15:42:00,JESUD,AWWEE,3.089690089793816
890.2517,MKPFX,28550.0,2022-10-09 15:42:00,JESUD,ZSLFG,6.4011547733139125
102.0766,GJROY,31400.0,2022-10-09 15:42:00,VFWTB,EEEAA,12.666017761733611
255.566,MKPFX,38050.0,2022-10-09 15:42:00,JESUD,YXTDU,8.142568220152185
301.0005,MKPFX,13311.05,2022-10-09 15:42:00,AQUVM,WWRQI,5.275334721319087
277.816,MKPFX,14512.8,2022-10-09 16:03:23,MJJOV,UOIXN,4.222394281540424
1928.0095,GJROY,32432.65,2022-10-09 16:12:00,SQSHO,AWWEE,3.0335807262608436
116.192,MKPFX,14731.3,2022-10-09 16:12:00,OKWUS,QUERU,7.128491970574397
73.116,MKPFX,25624.0,2022-10-09 16:12:00,JESUD,NTODX,8.965715907169253
93.1588,MKPFX,8437.55,2022-10-09 16:42:00,PEXPT,QUERU,8.100721926449225
203.768,MKPFX,28123.45,2022-10-09 16:42:00,SZJLZ,NTODX,4.97132225366484
73.116,MKPFX,30378.75,2022-10-09 16:42:00,JESUD,NTODX,9.016720234167542
